Business Name,Phone Number,Email,Website,Street Address,City,State,Zip Code,Facebook URL,Instagram URL,Linkedin URL,Twitter URL,Business Hours,Yellow Page Rating,Review Count,Years in Business,Years with yellow pages,Trip Advisor Ratings,Trip Advisor Count,Accreditation,Page Destination URL,Business Information
Dunn Construction Co Inc,(205) 849-0069,,http://dunnconstruction.com,2201 Pinson Valley Pkwy,Birmingham,AL,35217,,,,,['Mo-Fr 06:00-15:00'],,,8 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/dunn-construction-co-inc-12346040,"Founded in 1878, Dunn Construction Company is one of the oldest contracting firms in the United States. The company bids and performs general contracts for industrial roads, storage yards, parking lots, subdivisions, municipal streets, airport taxiways and runways, and intrastate and interstate highways. Dunn Construction Company maintains asphalt plants in the east-central, central and northwestern parts of Alabama. Its sister company, Dunn Roadbuilders, operates in the east-central and southeastern regions of Mississippi. The company also has an inventory of mobile road building equipment and a fleet of more than 40 dump trucks. Dunn Construction Company provides asphalt paving, milling, portable crushing and site work services."
James Moore Paving,(205) 477-5121,,,5150 Charles Hamilton Rd,Mc Calla,AL,35111,https://www.facebook.com/pages/moore-james-paving/168500476499929,,,,['Mo-Fr 08:00-17:00'],,,39 Years,7 Years ,,,Accredited Business,https://www.yellowpages.com/mc-calla-al/mip/james-moore-paving-13372531?lid=1000625273722,"James Moore Paving is Birmingham's Premiere Paving Contractor. We specialize in parking lots, driveways, seal coating, & striping. With over 45 years experience, you can trust James Moore Paving to provide the highest quality work at the most competitive prices! We also offer discounts for churches and senior citizens. Call us today and experience the difference!"
Allen's Asphalt,(205) 640-1515,allensasphalt@aol.com,,6211 Alabama Dr,Trussville,AL,35173,https://www.facebook.com/pages/allens-asphalt/103516326381816,,,,['Mo-Sa 08:00-17:00'],,,,7 Years ,,,,https://www.yellowpages.com/trussville-al/mip/allens-asphalt-4002069?lid=1001755267901,"CALL TODAY FOR YOUR FREE ESTIMATE.  WE WILL BE GLAD TO ASSIST YOU IN ALL OF YOUR ASPHALT, CONCRETE, SEAL COATING NEEDS AND MUCH MORE."
"Campbell's Paving, Asphalt & Concrete",(205) 281-1216,campbellspavin@bellsouth.net,http://www.campbellspavingasphaltconcrete.com,,Pinson,AL,35126,https://www.facebook.com/pages/campbells-asphalt-concrete/365779066925833,,,,['Mo-Fr 07:00-17:00'],3,2,19 Years,7 Years ,,,Accredited Business,https://www.yellowpages.com/pinson-al/mip/campbells-paving-asphalt-concrete-25003999?lid=1002163938923,"Don't overspend any longer. For business and home owners alike, take charge of your property and protect it for the future with fresh paving, new designs, and sealcoating.  You make the choice, we deliver the results. From concrete or asphalt to striping and decorative services, your home and office surfaces will never look better."
Alabama Paving Services Inc.,(205) 699-0400,phillipsln@earthlink.net,,576 Aspen Dr SW,Leeds,AL,35094,,,,,['Mo-Fr 07:00-17:00'],,,22 Years,,,,,https://www.yellowpages.com/leeds-al/mip/alabama-paving-services-inc-531376216?lid=1000572211315,"Whether your need is new, replacement or repairs at Alabama Pavement Services, our business is to satisfy your needs of asphalt, concrete, utility and general structural alterations."
H N Donahoo Contracting Co,(205) 252-9246,rdees@hndonahoo.com,http://www.hndonahoo.com,520 1st Ave N,Birmingham,AL,35204,,,,,"['Mo-We 07:00-16:00', 'Fr 07:00-16:00', 'Su 07:00-16:00']",,,75 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/h-n-donahoo-contracting-co-9024355,"H.N. Donahoo has complete projects for Winn-Dixie at Helena, Greystone Park, John Carroll High School, Kensington Place and Charleston Square. The company specializes in land grading and site development contracting. H.N. Donahoo started doing business in Alabama in the early 1920s and specialized in paving, sewer, water and gas pipelines. Over the years, the company has become a one-stop source for residential and commercial site development needs. The company has the capability to perform initial clearing and grading for streets, building pads, parking lots, mass excavation of dirt and rock and erosion control; installation of underground utilities, such as storm and sanitary pipes, water mains, gas lines and electrical and telephone conduits; concrete gutter construction, which includes curbs and gutters, concrete islands, sidewalks and driveways; and asphalt paving. H.N. Donahoo Contracting serves residential and commercial customers in the Birmingham, Ala., area."
Norris Paving Inc,(205) 674-5947,office@norrispaving.com,http://www.yellowpages.com/birmingham-al/mip/norris-paving-inc-20416138,3448 Forestdale Bend Rd,Birmingham,AL,35214,https://www.facebook.com/pages/norris-paving/133755133342837,,,,['Mo-Fr 08:00-17:00'],,,27 Years,8 Years ,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/norris-paving-inc-519120468?lid=1001329787795,"Our highly trained and experienced staff is dedicated to providing you with our best possible solution at a fair rate. We pride our-self in having a highly responsive and professional team in the office and field. With over 40 years experience we believe we have what it takes to help you, as we have with so many over the years."
Glenn Contracting & Paving Company Inc,(205) 991-0194,glenncontracting@bellsouth.net,http://www.glennpaving.com,,Birmingham,AL,35242,,,,,['Mo-Fr 08:00-17:00'],,,56 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/glenn-contracting-paving-company-inc-14408492,"Residential and Commercial - Driveways, Walking Trails, Olympic Tracks, Parking Lots, Subdivisions, Street Print, Sealcoating, Striping, Brick and Stone Curbing, Concrete Curb and Gutter"
Pavecon,(205) 477-6100,,https://www.birmingham.pavecon.com,1516 3rd St W,Birmingham,AL,35204,,,,,['Mo-Fr 08:00-17:00'],,,,,,,,https://www.yellowpages.com/birmingham-al/mip/pavecon-549989038,"Pavecon is a leading contractor in the commercial paving, asphalt, and concrete industries in Birmingham, Alabama, and throughout the United States. With a wide range of equipment, skilled labor, and best industry practices, we make new paving projects, asphalt repair, and overall asphalt maintenance easy and stress-free."
Hoover Asphalt Repair,(205) 668-5043,hooverasphaltrepair@gmail.com,http://www.hooverasphaltrepair.com,,Birmingham,AL,35236,,,,,['Mo-Fr 09:00-17:00'],,,,,,,,https://www.yellowpages.com/birmingham-al/mip/hoover-asphalt-repair-549017624,"Providing asphalt, driveway, and parking lot repair and sealcoating services to the greater Birmingham area. Servicing Hoover, Birmingham, Vestavia, Pelham, Alabaster, and many others."
"Dunn Construction Company, Inc.",(205) 592-3866,edunn@dunnconstruction.com,http://www.dunnconstruction.com,3905 Messer Airport Hwy,Birmingham,AL,35222,,,,,['Mo-Fr 08:00-17:00'],,,137 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/dunn-construction-company-inc-542063578,"Dunn Construction Company began as a railroad construction company in Virginia before moving to Birmingham. Today, the company serves construction needs in road building, general construction, asphalt, ready mix concrete and related products. Dunn Construction has recently expanded its Quality Control/Quality Assurance Division. The personnel from this division undergo training and testing, both in-house and through Alabama Asphalt Pavement Association courses, to become certified by the Alabama Department of Transportation in various aspects of the design and testing of bituminous concrete. Along with principal offices in Birmingham, Ala., and Jackson, Miss., the company has subsidiaries throughout Alabama. Dunn Construction was founded in 1878."
Dunn Construction Co Inc,(205) 326-0974,wfrench@dunnconstruction.com,http://www.dunnconstruction.com,1200 10th St W,Birmingham,AL,35204,,,,,,,,63 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/dunn-construction-co-inc-18502869,"Founded in 1878, Dunn Construction is one of the oldest contracting businesses in the United States. The company bids and performs general contracts for the construction of industrial roads, storage yards, parking lots, subdivisions, municipal streets and airport taxiways. It also provides resurfacing and interstate and highway construction services. The company's subsidiary, Dunn Buildings, specializes in commercial, industrial and institutional construction projects. Dunn Construction's project portfolio includes Patton Creek Silt Removal, Corridor X Project Graysville, I-20 and Corridor X Highway 78. The company also provides trucking, construction material sales, portable crushing, asphalt paving, milling and site work services. Dunn Construction maintains a fleet of more than 35 dump trucks."
The Concrete Connection,(205) 544-3330,theconcreteconnection1@gmail.com,http://www.theconcreteconnection.com,209 20th St N Ste 108,Birmingham,AL,35203,,,,,['Mo-Fr 07:00-17:00'],,,24 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/the-concrete-connection-538028954,
CP Construction,(205) 925-6227,ceepee4@bellsouth.net,,905 24th St SW,Birmingham,AL,35211,,,,,,,,17 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/cp-construction-24953664,
Smith Paving,(205) 981-0205,rsmith@smithpavinginc.com,,5151 Cahaba Valley Rd,Birmingham,AL,35242,,,,,,,,22 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/smith-paving-8927674,
Jones Utility,(205) 849-3515,,http://www.jonesutility.com,2509 Cone Dr,Birmingham,AL,35217,,,,,,,,17 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/jones-utility-456690034,
Always Paving,(205) 234-8903,,,352 24th St S,Birmingham,AL,35233,,,,,,,,28 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/always-paving-508922773,
J & J Painting,(205) 787-6022,,,1108 7th Ave W,Birmingham,AL,35204,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/j-j-painting-9129490,
Cahaba Transportation,(205) 925-1977,,https://cahabatrans.com/contact-us,2517 Nabors Rd SW,Birmingham,AL,35211,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/cahaba-transportation-547980831,
C And S Outdoors,(205) 674-8439,,,3448 Forestdale Bend Rd,Birmingham,AL,35214,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/c-and-s-outdoors-545169096,
"Midsouth Paving, Inc",(334) 749-0003,,http://midsouthpaving.com,2700 Corporate Dr,Birmingham,AL,35242,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/midsouth-paving-inc-568226456,
Ameriseal,(205) 836-0666,,,5640 Clifford Cir Ste D,Birmingham,AL,35210,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/ameriseal-469258336,
APAC Alabama Inc-Alabama Div,(205) 798-1545,,,2801 Republic Blvd,Birmingham,AL,35214,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/apac-alabama-inc-alabama-div-10901189,
Harrison Asphalt Paving,(205) 438-7896,,,930 Cherry St,Birmingham,AL,35228,,,,,,,,15 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/harrison-asphalt-paving-24996354,
"Walker Patton Company, Inc.",(205) 836-9899,,http://aol.com,2689 Queenstown Rd,Birmingham,AL,35210,,,,,,,,28 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/walker-patton-company-inc-17816895,
Dunn Construction Co Inc,(205) 787-3314,,http://www.dunnconstruction.com,715 39th St N,Birmingham,AL,35222,,,,,,,,,,,,,https://www.yellowpages.com/birmingham-al/mip/dunn-construction-co-inc-540225132,
Good Hope Contracting Co Inc/Birmingham Asphalt,(205) 808-5407,nheatherly@ghccinc.com,http://ghccinc.com,3100 35th Ave N,Birmingham,AL,35207,,,,,,,,49 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/good-hope-contracting-co-inc-birmingham-asphalt-504377348,
Wall Pros,(205) 588-4187,,http://www.retainingwallpros.biz,209 20th Street Ensley,Birmingham,AL,35218,,,,,"['Mo-Fr 08:00-18:00', 'Sa 09:00-16:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/wall-pros-505735549,
Warren Asphalt & Construction,(205) 540-6607,,,2850 Venice Rd SW Apt 2103,Birmingham,AL,35211,,,,,"['Mo-Tu 07:00-19:00', 'We 07:00-17:00', 'Th-Fr 07:00-19:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/warren-asphalt-construction-519575993,
"Campbell's Paving, Asphalt & Concrete",(205) 281-1216,campbellspavin@bellsouth.net,http://www.campbellspavingasphaltconcrete.com,,Pinson,AL,35126,https://www.facebook.com/pages/campbells-asphalt-concrete/365779066925833,,,,['Mo-Fr 07:00-17:00'],3,2,19 Years,7 Years ,,,Accredited Business,https://www.yellowpages.com/pinson-al/mip/campbells-paving-asphalt-concrete-25003999?lid=1002163938923,"Don't overspend any longer. For business and home owners alike, take charge of your property and protect it for the future with fresh paving, new designs, and sealcoating.  You make the choice, we deliver the results. From concrete or asphalt to striping and decorative services, your home and office surfaces will never look better."
Southeastern Sealcoating Inc,(205) 725-5699,brandonstreety@southeasternsealcoating.com,http://www.southeasternsealcoating.com,1330 Adamsville Industrial Pkwy,Birmingham,AL,35224,https://www.facebook.com/pages/southeastern-sealcoating-inc/169038026445601,,,,['Mo-Fr 07:30-16:30'],,,40 Years,11 Years ,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/southeastern-sealcoating-inc-10321474?lid=219130401,Southeastern Sealcoating has been serving its clients in the Birmingham area and the State of Alabama for 30 years. we are commented to providing quality and service to our customers. We are a family owned business.
Allen's Asphalt,(205) 640-1515,allensasphalt@aol.com,,6211 Alabama Dr,Trussville,AL,35173,https://www.facebook.com/pages/allens-asphalt/103516326381816,,,,['Mo-Sa 08:00-17:00'],,,,7 Years ,,,,https://www.yellowpages.com/trussville-al/mip/allens-asphalt-4002069?lid=1001755267901,"CALL TODAY FOR YOUR FREE ESTIMATE.  WE WILL BE GLAD TO ASSIST YOU IN ALL OF YOUR ASPHALT, CONCRETE, SEAL COATING NEEDS AND MUCH MORE."
Dennis Green's Paving,(256) 739-0673,dennisjr77@bellsouth.net,http://www.dennisgreenpaving.com,42 County Road 466,Hanceville,AL,35077,https://www.facebook.com/pages/dennis-greens-paving/162592397101853,,,,['Mo-Su'],,,48 Years,11 Years ,,,,https://www.yellowpages.com/hanceville-al/mip/dennis-greens-paving-17646602?lid=209984882,
Good Hope Contracting Co Inc/Birmingham Asphalt,(205) 808-5407,nheatherly@ghccinc.com,http://ghccinc.com,3100 35th Ave N,Birmingham,AL,35207,,,,,,,,49 Years,,,,,https://www.yellowpages.com/birmingham-al/mip/good-hope-contracting-co-inc-birmingham-asphalt-504377348,
CP Construction,(205) 925-6227,ceepee4@bellsouth.net,,905 24th St SW,Birmingham,AL,35211,,,,,,,,17 Years,,,,Accredited Business,https://www.yellowpages.com/birmingham-al/mip/cp-construction-24953664,
Wall Pros,(205) 588-4187,,http://www.retainingwallpros.biz,209 20th Street Ensley,Birmingham,AL,35218,,,,,"['Mo-Fr 08:00-18:00', 'Sa 09:00-16:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/wall-pros-505735549,
Warren Asphalt & Construction,(205) 540-6607,,,2850 Venice Rd SW Apt 2103,Birmingham,AL,35211,,,,,"['Mo-Tu 07:00-19:00', 'We 07:00-17:00', 'Th-Fr 07:00-19:00']",,,,,,,,https://www.yellowpages.com/birmingham-al/mip/warren-asphalt-construction-519575993,
